1,0.0,9.7
2,3.6984357958927485,9.7
3,2.0777729190408682,9.7
4,2.8257711698955856,9.7
5,2.368661127706585,9.7
6,2.340327860628751,9.7
7,2.2765164156447777,9.7
8,2.352400296166266,9.7
9,2.6559358182522406,9.7
10,2.4282841766877628,9.7
11,2.6559358182522392,9.7
12,2.0488647740802968,9.7
13,2.2385744753840333,9.7
14,2.314458355905522,9.7
15,2.4196610084466816,9.7
16,2.314458355905522,9.7
17,2.3144583559055327,9.7
18,2.617993877991492,9.7
19,2.580051937730752,9.7
20,2.8077035792952167,9.7
21,2.6179938779915073,9.7
22,2.731819698773729,9.7
23,2.4662261169485094,9.7
24,2.8956598953542336,9.7
25,2.459327582355646,9.7
26,2.542109997470003,9.7
27,2.5041680572092533,9.7
28,2.5041680572092533,9.7
29,2.6179938779914855,9.7
30,2.5041680572092533,9.7
31,2.3524002961662767,9.7
32,2.4662261169485094,9.7
33,2.5800519377307416,9.7
34,2.580051937730752,9.7
35,2.580051937730752,9.7
36,2.6179938779914855,9.7
37,2.6179938779915073,9.7
38,2.6938777585129743,9.7
39,2.5800519377307483,9.7
40,2.5041680572092533,9.7
41,2.2765164156447777,9.7
42,2.2765164156447777,9.7
43,2.39034223642701,9.7
44,2.390342236427021,9.7
45,2.2006325351232787,9.7
46,2.2765164156447777,9.7
47,2.5421099974699977,9.7
48,2.6559358182522406,9.7
49,2.504168057209242,9.7
50,2.617993877991503,9.7
51,2.162690594862556,9.7
52,2.657660451900452,9.7
53,2.4282841766877543,9.7
54,2.617993877991494,9.7
55,2.5041680572092586,9.7
56,2.4662261169485094,9.7
57,2.4662261169485094,9.7
58,2.617993877991496,9.7
59,2.4989941562646125,9.7
60,2.5041680572092533,9.7
61,2.6559358182522406,9.7
62,2.7318196987737395,9.7
63,2.6938777585129845,9.7
64,2.8077035792952167,9.7
65,2.504168057209242,9.7
66,2.9215294000774823,9.7
67,2.693877758512995,9.7
68,2.54210999747,9.7
69,2.314458355905522,9.7
70,2.1626905948625343,9.7
71,2.1626905948625397,9.7
72,2.1626905948625343,9.7
73,2.086806714341046,9.7
74,2.022995269357062,9.7
75,2.0109228338195577,9.7
76,2.2006325351232894,9.7
77,2.3144583559055327,9.7
78,2.3144583559055327,9.7
79,2.390342236427021,9.7
80,2.2385744753840227,9.7
81,2.390342236427021,9.7
82,2.6938777585129876,9.7
83,2.617993877991496,9.7
84,2.6559358182522406,9.7
85,2.4662261169485094,9.7
86,2.4282841766877596,9.7
87,2.6559358182522406,9.7
88,2.5421099974699977,9.7
89,2.4662261169485094,9.7
90,2.5041680572092533,9.7
91,2.617993877991496,9.7
92,2.6179938779914855,9.7
93,2.6559358182522406,9.7
94,2.6179938779915073,9.7
95,2.5421099974699977,9.7
96,2.6576604519004574,9.7
97,2.3144583559055243,9.7
98,2.4662261169485094,9.7
99,2.0109228338195577,9.7
100,2.1247486546017957,9.7
101,2.086806714341052,9.7
102,2.352400296166266,9.7
103,1.9729808935588138,9.7
104,2.010922833819547,9.7
105,2.2385744753840333,9.7
106,2.3144583559055327,9.7
107,2.4662261169485094,9.7
108,2.5421099974699977,9.7
109,2.4662261169485094,9.7
110,2.8835874598167273,9.7
111,2.5800519377307483,9.7
112,2.95947134033821,9.7
113,2.7697616390344812,9.7
114,2.807703579295222,9.7
115,2.617993877991496,9.7
116,2.6559358182522406,9.7
117,2.542109997470008,9.7
118,2.3524002961662767,9.7
119,2.580051937730752,9.7
120,2.504168057209264,9.7
121,2.5800519377307416,9.7
122,2.580051937730752,9.7
123,2.4282841766877756,9.7
124,2.6559358182522406,9.7
125,2.390342236427017,9.7
126,2.542109997470003,9.7
127,2.4282841766877654,9.7
128,2.2765164156447777,9.7
129,2.1626905948625397,9.7
130,2.200632535123284,9.7
131,2.2006325351232894,9.7
132,2.086806714341046,9.7
133,2.221328138901872,9.7
134,2.2006325351232787,9.7
135,2.2765164156447777,9.7
136,2.4662261169485094,9.7
137,2.5421099974699977,9.7
138,2.580051937730752,9.7
139,2.693877758512995,9.7
140,2.617993877991494,9.7
141,2.6559358182522406,9.7
142,2.69387775851299,9.7
143,2.617993877991496,9.7
144,2.4662261169485094,9.7
145,2.542109997470008,9.7
146,2.5041680572092533,9.7
147,2.2765164156447777,9.7
148,2.352400296166266,9.7
149,2.4282841766877543,9.7
150,2.5800519377307416,9.7
151,2.6559358182522406,9.7
152,2.4662261169485094,9.7
153,2.697327025809423,9.7
154,2.580051937730752,9.7
155,2.7318196987737333,9.7
156,2.4662261169485094,9.7
157,2.5800519377307474,9.7
158,2.4662261169485094,9.7
159,2.4282841766877654,9.7
160,2.5800519377307416,9.7
161,2.4662261169485094,9.7
162,2.314458355905522,9.7
163,2.580051937730752,9.7
164,2.731819698773729,9.7
165,2.6907159301579164,9.7
166,2.314458355905511,9.7
167,2.736993599718394,9.7
168,2.580051937730752,9.7
169,2.7766601736273424,9.7
170,2.617993877991495,9.7
171,2.6559358182522406,9.7
172,2.498994156264607,9.7
173,2.5041680572092586,9.7
174,2.6938777585129845,9.7
175,2.657660451900452,9.7
176,2.4282841766877654,9.7
